0.644615,-0.13398,0.0476495
0.920427,-0.250038,0.079843
0.96828,-0.198621,0.0930209
0.967071,-0.12946,0.0990163
0.959081,-0.070232,0.102187
0.954463,-0.0160085,0.10467
0.955464,0.0413873,0.107726
0.963032,0.111827,0.11209
0.979195,0.208174,0.118136
1.00785,0.346753,0.125765
1.05475,0.548123,0.134244
1.12632,0.835885,0.142127
1.22601,1.23257,0.14733
1.34383,1.74477,0.14732
1.44595,2.32325,0.139756
1.48231,2.81447,0.124362
1.301,3.00778,0.10661
0.751637,2.82346,0.0929068
0.304966,2.18013,0.0778746
0.229833,1.51012,0.0720796
0.402819,0.818153,0.0692302
0.626511,0.242588,0.0669626
0.854406,-0.0738788,0.0682273
0.982909,-0.0366416,0.0627579
0.736786,0.0285621,0.0383295
0.560216,-0.0854302,0.0558442
0.90849,-0.191048,0.106045
0.996682,-0.197003,0.128971
1.00856,-0.152009,0.139901
1.00449,-0.0828294,0.145668
1.00697,0.00392744,0.150069
1.02533,0.111479,0.155406
1.06498,0.249475,0.163067
1.13158,0.431733,0.17371
1.23102,0.671906,0.186859
1.36617,0.977736,0.200452
1.53018,1.34155,0.210639
1.69393,1.7312,0.212014
1.77715,2.06642,0.197904
1.60938,2.13369,0.160434
0.974922,1.57392,0.0899397
0.18423,0.55431,0.0178433
0.0411869,0.133278,0.000985611
0.011136,0.0284705,-0.00114612
0.0201708,0.0213495,-0.000918356
0.0898817,0.0197291,0.00155666
0.127058,-0.0782984,0.0152735
0.772685,-0.413448,0.0546172
1.25532,-0.424003,0.0600989
1.03176,-0.165588,0.0345317
0.388555,-0.0391008,0.0455113
0.75815,-0.106832,0.0949373
0.911605,-0.135549,0.120137
0.971255,-0.117588,0.132806
1.00047,-0.0642688,0.139585
1.03262,0.01751,0.144907
1.08553,0.127275,0.151711
1.16939,0.269594,0.16188
1.28924,0.450222,0.176244
1.4427,0.670031,0.193839
1.61357,0.916636,0.211112
1.76004,1.15424,0.221349
1.79136,1.32411,0.214035
1.5261,1.32116,0.172084
0.58704,0.645776,0.0581547
0.0189368,0.0525643,0.000710585
0.000920834,0.00428207,-0.0016477
0.00341825,0.00395162,-0.00170699
0.0192922,0.0137559,-0.00153971
0.00828215,0.00395612,-0.00169382
0.00543091,0.00473946,-0.00173419
0.00568574,0.00296495,-0.00173531
0.173124,-0.0914381,0.00198816
1.45619,-0.579672,0.0240269
1.55624,-0.34848,0.0163928
0.293087,-0.0176351,0.0317994
0.63717,-0.0579843,0.0716624
0.820746,-0.0874835,0.0943216
0.918119,-0.0865661,0.106624
0.981687,-0.0566058,0.113647
1.04531,-0.00129612,0.119541
1.12953,0.0784673,0.127543
1.24488,0.183649,0.139829
1.392,0.314425,0.157347
1.55739,0.464889,0.178674
1.70519,0.616965,0.198743
1.76208,0.737138,0.207471
1.58778,0.766532,0.187406
0.934082,0.51495,0.109971
0.0445105,0.0486045,0.0033937
-0.000340206,0.00345353,-0.00167237
0.0255457,0.0443401,-0.000937316
0.068312,0.0687918,-0.00111818
0.0125355,0.0157345,-0.00343701
0.0261295,0.0310205,-0.00247313
0.128303,0.00430659,-0.000436378
0.00659978,0.00400425,-0.00175674
0.00576523,0.00400123,-0.00177173
0.737521,-0.208393,-7.98227e-05
2.10787,-0.455597,0.00679042
0.24414,-0.00870738,0.0184414
0.555886,-0.033604,0.0453513
0.744727,-0.0600136,0.0624261
0.86103,-0.0727771,0.0725944
0.9463,-0.0698484,0.0790005
1.03084,-0.0520416,0.0849229
1.13434,-0.0190274,0.0934671
1.26605,0.0303933,0.107056
1.42118,0.095615,0.126649
1.57798,0.171651,0.150618
1.68764,0.245348,0.172823
1.65845,0.297934,0.180458
1.32937,0.297836,0.150401
0.395678,0.0718045,0.0423442
0.00162416,0.00497571,-0.00156342
0.000130398,0.0031154,-0.0017472
0.0572293,0.0333412,-0.00181291
0.00251952,0.00254289,-2.0966
0.00289235,0.00381454,-2.67206
0.00422961,0.00237573,-2.09714
0.0136414,-0.00209086,-0.00433583
0.0691729,0.00173853,-0.00125016
0.00688188,0.00174173,-0.00176058
0.359518,0.00131422,-0.000566711
2.53576,-0.229764,0.0091166
0.216091,-0.00471136,0.00619549
0.501451,-0.0206385,0.0192521
0.682661,-0.0443926,0.0289602
0.800162,-0.070064,0.0353765
0.890309,-0.0963263,0.0399162
0.981363,-0.12161,0.0449063
1.09186,-0.142593,0.0530202
1.22861,-0.155101,0.0665973
1.38388,-0.155943,0.086704
1.53134,-0.144782,0.111821
1.61851,-0.125985,0.135847
1.55532,-0.109953,0.145968
1.20295,-0.106174,0.121569
0.332387,-0.0313506,0.0336659
0.00116002,0.00388628,-0.00164428
0.00235332,0.00242739,-0.00176421
0.0566883,-0.00278805,-0.00234173
0.0020444,0.000343014,-2.09663
0.00320513,0.00122982,-2.67208
0.00422976,0.00128396,-2.09716
0.0144933,0.00628851,-0.00436268
0.0771732,0.0189502,-0.00130583
0.00622788,-0.00071274,-0.00175254
0.347364,0.0166847,0.000661537
2.55874,0.152453,0.0138064
0.20392,-0.00104594,-0.00546002
0.47257,-0.00705399,-0.00651222
0.636936,-0.0252298,-0.0053615
0.737613,-0.0623732,-0.00428439
0.813666,-0.119636,-0.00326706
0.895277,-0.192487,-0.000757
1.00203,-0.272511,0.00555733
1.13972,-0.349092,0.0178606
1.2981,-0.411836,0.0371916
1.44805,-0.452554,0.0621244
1.53832,-0.466515,0.0871907
1.49309,-0.45419,0.101702
1.21451,-0.408463,0.0917538
0.595387,-0.213518,0.0472493
0.0218519,0.0107174,-0.000385185
0.00241534,0.00190522,-0.00176886
0.0354926,0.0190206,-0.00160883
0.0336701,0.00908513,-0.00242523
0.00740866,0.00472813,-0.00361596
0.0207632,0.0116727,-0.00276097
0.100143,0.0342168,-0.00132542
0.00505759,-0.00199864,-0.00177138
0.00484908,-0.00219201,-0.00172785
0.676971,0.193184,0.00857375
2.1521,0.416132,0.0195888
0.212593,0.0063562,-0.0174054
0.478069,0.0199785,-0.0327121
0.615096,0.0168954,-0.0407423
0.677351,-0.0286119,-0.0462315
0.717502,-0.119705,-0.0503193
0.772716,-0.246269,-0.051996
0.867245,-0.392361,-0.0490761
1.00757,-0.53774,-0.0393677
1.1815,-0.661236,-0.0217785
1.35762,-0.74438,0.00234044
1.48385,-0.773545,0.027965
1.49164,-0.74291,0.0461179
1.30738,-0.654638,0.0469042
0.879959,-0.485059,0.0281531
0.225767,-0.137347,0.00275172
0.0122612,0.000555737,-0.00174474
0.00196868,0.0015775,-0.00179167
0.00200864,0.00120069,-0.00178762
0.00787419,0.00120649,-0.00179505
0.00458104,0.00080187,-0.00178361
0.00323123,-0.00212586,-0.00177719
0.00371315,-0.00184943,-0.00174795
0.150383,0.0705266,0.0022001
1.34803,0.534775,0.0284469
1.55848,0.356916,0.0235516
0.25813,0.0229981,-0.0302946
0.538195,0.076468,-0.0594455
0.627959,0.104006,-0.076034
0.61878,0.0534173,-0.0878941
0.596464,-0.0763338,-0.0975127
0.607635,-0.2635,-0.104147
0.684084,-0.483838,-0.105645
0.833848,-0.706297,-0.0996141
1.04427,-0.895516,-0.0844389
1.28139,-1.01875,-0.0616432
1.48548,-1.04917,-0.0364925
1.57688,-0.975806,-0.0173875
1.4768,-0.817925,-0.0125386
1.15143,-0.611252,-0.0223247
0.66212,-0.357398,-0.0338827
0.193218,-0.115564,-0.0250591
0.032971,-0.0145007,-0.00644259
0.019105,-0.00225151,-0.00244432
0.00565768,-0.000954637,-0.00192745
0.0118074,-0.00170818,-0.00190973
0.059785,-0.00271066,-0.00173929
0.0993713,0.0377919,0.0007569
0.694869,0.292055,0.0136948
1.2131,0.41545,0.0227048
0.981624,0.204294,0.0161631
0.372153,0.0579437,-0.0436468
0.683301,0.183158,-0.0840422
0.684457,0.255919,-0.105453
0.55637,0.191141,-0.119583
0.440947,0.0167517,-0.130976
0.386895,-0.226013,-0.13963
0.438553,-0.508254,-0.144539
0.601422,-0.805064,-0.144311
0.876614,-1.06962,-0.134017
1.22083,-1.25149,-0.115061
1.56693,-1.28702,-0.0934702
1.80328,-1.14049,-0.0782534
1.79096,-0.850403,-0.0775899
1.47179,-0.528063,-0.0904745
0.936026,-0.287957,-0.102121
0.443227,-0.17045,-0.0963543
0.159663,-0.143929,-0.0778316
0.0419788,-0.161262,-0.0583962
0.0111809,-0.174314,-0.0380637
0.0213421,-0.1909,-0.0278981
0.126724,-0.169838,-0.0220431
0.354139,-0.0875515,-0.0161955
0.781694,0.0396844,-0.00832038
1.08517,0.104822,-0.000970982
0.718285,0.0502831,0.000582915
0.607799,0.125912,-0.0546124
0.947655,0.357708,-0.0986772
0.793744,0.456117,-0.11424
0.50528,0.32547,-0.116195
0.274186,0.110422,-0.118204
0.100395,-0.123238,-0.116082
0.100182,-0.359728,-0.11674
0.296612,-0.680332,-0.132444
0.725089,-1.00669,-0.134561
1.21192,-1.30924,-0.130053
1.75158,-1.43528,-0.122907
2.23883,-1.22863,-0.120619
2.36163,-0.737305,-0.134027
