"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.38997,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.225,0.5,0.225,0.5
0.39011,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2295,0.5,0.2295,0.5
0.39026,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.234,0.5,0.234,0.5
0.3904,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2385,0.5,0.2385,0.5
0.39054,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.243,0.5,0.243,0.5
0.39069,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2475,0.5,0.2475,0.5
0.39083,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.252,0.5,0.252,0.5
0.39097,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2565,0.5,0.2565,0.5
0.39111,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.261,0.5,0.261,0.5
0.39126,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2655,0.5,0.2655,0.5
0.3914,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.27,0.5,0.27,0.5
0.39154,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2745,0.5,0.2745,0.5
0.39169,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.279,0.5,0.279,0.5
0.39183,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2835,0.5,0.2835,0.5
0.39197,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.288,0.5,0.288,0.5
0.39212,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.2925,0.5,0.2925,0.5
0.39226,28,0.079325,1,1,-8.2472e-05,4.6543e-05,0,1,0.297,0.5,0.297,0.5
0.39243,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3015,0.5,0.3015,0.5
0.39264,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.306,0.5,0.306,0.5
0.39285,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3105,0.5,0.3105,0.5
0.39307,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.315,0.5,0.315,0.5
0.39328,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3195,0.5,0.3195,0.5
0.39349,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.324,0.5,0.324,0.5
0.39371,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3285,0.5,0.3285,0.5
0.39392,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.333,0.5,0.333,0.5
0.39413,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3375,0.5,0.3375,0.5
0.39435,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.342,0.5,0.342,0.5
0.39456,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3465,0.5,0.3465,0.5
0.39477,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.351,0.5,0.351,0.5
0.39499,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3555,0.5,0.3555,0.5
0.3952,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.36,0.5,0.36,0.5
0.39541,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3645,0.5,0.3645,0.5
0.39563,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.369,0.5,0.369,0.5
0.39584,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3735,0.5,0.3735,0.5
0.39605,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.378,0.5,0.378,0.5
0.39627,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3825,0.5,0.3825,0.5
0.39648,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.387,0.5,0.387,0.5
0.39669,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.3915,0.5,0.3915,0.5
0.39691,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.396,0.5,0.396,0.5
0.39712,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4005,0.5,0.4005,0.5
0.39733,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.405,0.5,0.405,0.5
0.39755,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4095,0.5,0.4095,0.5
0.39776,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.414,0.5,0.414,0.5
0.39797,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4185,0.5,0.4185,0.5
0.39819,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.423,0.5,0.423,0.5
0.3984,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4275,0.5,0.4275,0.5
0.39861,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.432,0.5,0.432,0.5
0.39883,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4365,0.5,0.4365,0.5
0.39904,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.441,0.5,0.441,0.5
0.39925,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4455,0.5,0.4455,0.5
0.39947,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.45,0.5,0.45,0.5
0.39968,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4545,0.5,0.4545,0.5
0.39989,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.459,0.5,0.459,0.5
0.40011,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4635,0.5,0.4635,0.5
0.40032,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.468,0.5,0.468,0.5
0.40053,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4725,0.5,0.4725,0.5
0.40075,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.477,0.5,0.477,0.5
0.40096,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4815,0.5,0.4815,0.5
0.40117,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.486,0.5,0.486,0.5
0.40139,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4905,0.5,0.4905,0.5
0.4016,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.495,0.5,0.495,0.5
0.40181,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.4995,0.5,0.4995,0.5
0.40203,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.504,0.5,0.504,0.5
0.40224,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5085,0.5,0.5085,0.5
0.40246,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.513,0.5,0.513,0.5
0.40267,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5175,0.5,0.5175,0.5
0.40288,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.522,0.5,0.522,0.5
0.4031,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5265,0.5,0.5265,0.5
0.40331,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.531,0.5,0.531,0.5
0.40352,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5355,0.5,0.5355,0.5
0.40374,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.54,0.5,0.54,0.5
0.40395,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5445,0.5,0.5445,0.5
0.40416,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.549,0.5,0.549,0.5
0.40438,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5535,0.5,0.5535,0.5
0.40459,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.558,0.5,0.558,0.5
0.4048,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5625,0.5,0.5625,0.5
0.40502,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.567,0.5,0.567,0.5
0.40523,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5715,0.5,0.5715,0.5
0.40544,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.576,0.5,0.576,0.5
0.40566,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5805,0.5,0.5805,0.5
0.40587,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.585,0.5,0.585,0.5
0.40608,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5895,0.5,0.5895,0.5
0.4063,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.594,0.5,0.594,0.5
0.40651,28,0.079325,1,1,3.9218e-05,4.1758e-05,0,1,0.5985,0.5,0.5985,0.5
0.40674,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.603,0.5,0.603,0.5
0.40697,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6075,0.5,0.6075,0.5
0.40721,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.612,0.5,0.612,0.5
0.40745,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6165,0.5,0.6165,0.5
