"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-31.412,0.02,0.001047,1,0,0,0,-1,1,0.017408,0.125,0.075,0.23859
-31.716,0.02,0.001047,1,0,0,0,-1,1,0.017664,0.125,0.075,0.23834
-32.021,0.02,0.001047,1,0,0,0,-1,1,0.01792,0.125,0.075,0.23808
-32.325,0.02,0.001047,1,0,0,0,-1,1,0.018176,0.125,0.075,0.23782
-32.63,0.02,0.001047,1,0,0,0,-1,1,0.018432,0.125,0.075,0.23757
-32.934,0.02,0.001047,1,0,0,0,-1,1,0.018688,0.125,0.075,0.23731
-33.238,0.02,0.001047,1,0,0,0,-1,1,0.018944,0.125,0.075,0.23706
-33.543,0.02,0.001047,1,0,0,0,-1,1,0.0192,0.125,0.075,0.2368
-33.847,0.02,0.001047,1,0,0,0,-1,1,0.019456,0.125,0.075,0.23654
-34.152,0.02,0.001047,1,0,0,0,-1,1,0.019712,0.125,0.075,0.23629
-34.456,0.02,0.001047,1,0,0,0,-1,1,0.019968,0.125,0.075,0.23603
-34.76,0.02,0.001047,1,0,0,0,-1,1,0.020224,0.125,0.075,0.23578
-35.065,0.02,0.001047,1,0,0,0,-1,1,0.02048,0.125,0.075,0.23552
-35.236,0.02,0.001047,1,0,0,0,-1,1,0.020736,0.125,0.075,0.23526
-35.408,0.02,0.001047,1,0,0,0,-1,1,0.020992,0.125,0.075,0.23501
-35.58,0.02,0.001047,1,0,0,0,-1,1,0.021248,0.125,0.075,0.23475
-35.751,0.02,0.001047,1,0,0,0,-1,1,0.021504,0.125,0.075,0.2345
-35.923,0.02,0.001047,1,0,0,0,-1,1,0.02176,0.125,0.075,0.23424
-36.095,0.02,0.001047,1,0,0,0,-1,1,0.022016,0.125,0.075,0.23398
-36.266,0.02,0.001047,1,0,0,0,-1,1,0.022272,0.125,0.075,0.23373
-36.438,0.02,0.001047,1,0,0,0,-1,1,0.022528,0.125,0.075,0.23347
-36.609,0.02,0.001047,1,0,0,0,-1,1,0.022784,0.125,0.075,0.23322
-36.781,0.02,0.001047,1,0,0,0,-1,1,0.02304,0.125,0.075,0.23296
-36.953,0.02,0.001047,1,0,0,0,-1,1,0.023296,0.125,0.075,0.2327
-37.124,0.02,0.001047,1,0,0,0,-1,1,0.023552,0.125,0.075,0.23245
