"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
41.705,0.021678,3.6442e-05,1,0,0,0,-1,1,0.016384,0.125,0.075,0.23962
42.128,0.021678,3.6442e-05,1,0,0,0,-1,1,0.01664,0.125,0.075,0.23936
42.552,0.021678,3.6442e-05,1,0,0,0,-1,1,0.016896,0.125,0.075,0.2391
42.975,0.021678,3.6442e-05,1,0,0,0,-1,1,0.017152,0.125,0.075,0.23885
43.399,0.021678,3.6442e-05,1,0,0,0,-1,1,0.017408,0.125,0.075,0.23859
43.823,0.021678,3.6442e-05,1,0,0,0,-1,1,0.017664,0.125,0.075,0.23834
44.246,0.021678,3.6442e-05,1,0,0,0,-1,1,0.01792,0.125,0.075,0.23808
44.67,0.021678,3.6442e-05,1,0,0,0,-1,1,0.018176,0.125,0.075,0.23782
45.093,0.021678,3.6442e-05,1,0,0,0,-1,1,0.018432,0.125,0.075,0.23757
45.517,0.021678,3.6442e-05,1,0,0,0,-1,1,0.018688,0.125,0.075,0.23731
45.94,0.021678,3.6442e-05,1,0,0,0,-1,1,0.018944,0.125,0.075,0.23706
46.364,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0192,0.125,0.075,0.2368
46.788,0.021678,3.6442e-05,1,0,0,0,-1,1,0.019456,0.125,0.075,0.23654
47.211,0.021678,3.6442e-05,1,0,0,0,-1,1,0.019712,0.125,0.075,0.23629
47.635,0.021678,3.6442e-05,1,0,0,0,-1,1,0.019968,0.125,0.075,0.23603
48.059,0.021678,3.6442e-05,1,0,0,0,-1,1,0.020224,0.125,0.075,0.23578
48.482,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02048,0.125,0.075,0.23552
48.712,0.021678,3.6442e-05,1,0,0,0,-1,1,0.020736,0.125,0.075,0.23526
48.941,0.021678,3.6442e-05,1,0,0,0,-1,1,0.020992,0.125,0.075,0.23501
49.171,0.021678,3.6442e-05,1,0,0,0,-1,1,0.021248,0.125,0.075,0.23475
49.401,0.021678,3.6442e-05,1,0,0,0,-1,1,0.021504,0.125,0.075,0.2345
49.63,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02176,0.125,0.075,0.23424
49.86,0.021678,3.6442e-05,1,0,0,0,-1,1,0.022016,0.125,0.075,0.23398
50.089,0.021678,3.6442e-05,1,0,0,0,-1,1,0.022272,0.125,0.075,0.23373
50.319,0.021678,3.6442e-05,1,0,0,0,-1,1,0.022528,0.125,0.075,0.23347
50.549,0.021678,3.6442e-05,1,0,0,0,-1,1,0.022784,0.125,0.075,0.23322
50.778,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02304,0.125,0.075,0.23296
51.008,0.021678,3.6442e-05,1,0,0,0,-1,1,0.023296,0.125,0.075,0.2327
51.237,0.021678,3.6442e-05,1,0,0,0,-1,1,0.023552,0.125,0.075,0.23245
51.467,0.021678,3.6442e-05,1,0,0,0,-1,1,0.023808,0.125,0.075,0.23219
51.697,0.021678,3.6442e-05,1,0,0,0,-1,1,0.024064,0.125,0.075,0.23194
51.926,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02432,0.125,0.075,0.23168
52.156,0.021678,3.6442e-05,1,0,0,0,-1,1,0.024576,0.125,0.075,0.23142
52.386,0.021678,3.6442e-05,1,0,0,0,-1,1,0.024832,0.125,0.075,0.23117
52.615,0.021678,3.6442e-05,1,0,0,0,-1,1,0.025088,0.125,0.075,0.23091
52.845,0.021678,3.6442e-05,1,0,0,0,-1,1,0.025344,0.125,0.075,0.23066
53.074,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0256,0.125,0.075,0.2304
53.304,0.021678,3.6442e-05,1,0,0,0,-1,1,0.025856,0.125,0.075,0.23014
53.534,0.021678,3.6442e-05,1,0,0,0,-1,1,0.026112,0.125,0.075,0.22989
53.763,0.021678,3.6442e-05,1,0,0,0,-1,1,0.026368,0.125,0.075,0.22963
53.993,0.021678,3.6442e-05,1,0,0,0,-1,1,0.026624,0.125,0.075,0.22938
54.222,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02688,0.125,0.075,0.22912
54.452,0.021678,3.6442e-05,1,0,0,0,-1,1,0.027136,0.125,0.075,0.22886
54.682,0.021678,3.6442e-05,1,0,0,0,-1,1,0.027392,0.125,0.075,0.22861
54.911,0.021678,3.6442e-05,1,0,0,0,-1,1,0.027648,0.125,0.075,0.22835
55.141,0.021678,3.6442e-05,1,0,0,0,-1,1,0.027904,0.125,0.075,0.2281
55.371,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02816,0.125,0.075,0.22784
55.6,0.021678,3.6442e-05,1,0,0,0,-1,1,0.028416,0.125,0.075,0.22758
55.83,0.021678,3.6442e-05,1,0,0,0,-1,1,0.028672,0.125,0.075,0.22733
56.059,0.021678,3.6442e-05,1,0,0,0,-1,1,0.028928,0.125,0.075,0.22707
56.289,0.021678,3.6442e-05,1,0,0,0,-1,1,0.029184,0.125,0.075,0.22682
56.519,0.021678,3.6442e-05,1,0,0,0,-1,1,0.02944,0.125,0.075,0.22656
56.748,0.021678,3.6442e-05,1,0,0,0,-1,1,0.029696,0.125,0.075,0.2263
56.978,0.021678,3.6442e-05,1,0,0,0,-1,1,0.029952,0.125,0.075,0.22605
57.207,0.021678,3.6442e-05,1,0,0,0,-1,1,0.030208,0.125,0.075,0.22579
57.437,0.021678,3.6442e-05,1,0,0,0,-1,1,0.030464,0.125,0.075,0.22554
57.667,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03072,0.125,0.075,0.22528
57.848,0.021678,3.6442e-05,1,0,0,0,-1,1,0.030976,0.125,0.075,0.22502
58.029,0.021678,3.6442e-05,1,0,0,0,-1,1,0.031232,0.125,0.075,0.22477
58.211,0.021678,3.6442e-05,1,0,0,0,-1,1,0.031488,0.125,0.075,0.22451
58.392,0.021678,3.6442e-05,1,0,0,0,-1,1,0.031744,0.125,0.075,0.22426
58.573,0.021678,3.6442e-05,1,0,0,0,-1,1,0.032,0.125,0.075,0.224
58.755,0.021678,3.6442e-05,1,0,0,0,-1,1,0.032256,0.125,0.075,0.22374
58.936,0.021678,3.6442e-05,1,0,0,0,-1,1,0.032512,0.125,0.075,0.22349
59.117,0.021678,3.6442e-05,1,0,0,0,-1,1,0.032768,0.125,0.075,0.22323
59.299,0.021678,3.6442e-05,1,0,0,0,-1,1,0.033024,0.125,0.075,0.22298
59.48,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03328,0.125,0.075,0.22272
59.662,0.021678,3.6442e-05,1,0,0,0,-1,1,0.033536,0.125,0.075,0.22246
59.843,0.021678,3.6442e-05,1,0,0,0,-1,1,0.033792,0.125,0.075,0.22221
60.024,0.021678,3.6442e-05,1,0,0,0,-1,1,0.034048,0.125,0.075,0.22195
60.206,0.021678,3.6442e-05,1,0,0,0,-1,1,0.034304,0.125,0.075,0.2217
60.387,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03456,0.125,0.075,0.22144
60.568,0.021678,3.6442e-05,1,0,0,0,-1,1,0.034816,0.125,0.075,0.22118
60.75,0.021678,3.6442e-05,1,0,0,0,-1,1,0.035072,0.125,0.075,0.22093
60.931,0.021678,3.6442e-05,1,0,0,0,-1,1,0.035328,0.125,0.075,0.22067
61.112,0.021678,3.6442e-05,1,0,0,0,-1,1,0.035584,0.125,0.075,0.22042
61.294,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03584,0.125,0.075,0.22016
61.475,0.021678,3.6442e-05,1,0,0,0,-1,1,0.036096,0.125,0.075,0.2199
61.656,0.021678,3.6442e-05,1,0,0,0,-1,1,0.036352,0.125,0.075,0.21965
61.838,0.021678,3.6442e-05,1,0,0,0,-1,1,0.036608,0.125,0.075,0.21939
62.019,0.021678,3.6442e-05,1,0,0,0,-1,1,0.036864,0.125,0.075,0.21914
62.2,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03712,0.125,0.075,0.21888
62.382,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037376,0.125,0.075,0.21862
62.563,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037632,0.125,0.075,0.21837
62.744,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037888,0.125,0.075,0.21811
62.926,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038144,0.125,0.075,0.21786
63.107,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0384,0.125,0.075,0.2176
63.289,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038656,0.125,0.075,0.21734
63.47,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038912,0.125,0.075,0.21709
63.651,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039168,0.125,0.075,0.21683
63.833,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039424,0.125,0.075,0.21658
64.014,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03968,0.125,0.075,0.21632
64.195,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039936,0.125,0.075,0.21606
64.377,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040192,0.125,0.075,0.21581
64.558,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040448,0.125,0.075,0.21555
64.739,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040704,0.125,0.075,0.2153
64.921,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04096,0.125,0.075,0.21504
65.07,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041216,0.125,0.075,0.21478
65.219,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041472,0.125,0.075,0.21453
65.368,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041728,0.125,0.075,0.21427
65.517,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041984,0.125,0.075,0.21402
65.666,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04224,0.125,0.075,0.21376
65.816,0.021678,3.6442e-05,1,0,0,0,-1,1,0.042496,0.125,0.075,0.2135
65.965,0.021678,3.6442e-05,1,0,0,0,-1,1,0.042752,0.125,0.075,0.21325
66.114,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043008,0.125,0.075,0.21299
66.263,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043264,0.125,0.075,0.21274
66.412,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04352,0.125,0.075,0.21248
66.561,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043776,0.125,0.075,0.21222
66.711,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044032,0.125,0.075,0.21197
66.86,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044288,0.125,0.075,0.21171
67.009,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044544,0.125,0.075,0.21146
67.158,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0448,0.125,0.075,0.2112
67.307,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045056,0.125,0.075,0.21094
67.456,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045312,0.125,0.075,0.21069
67.605,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045568,0.125,0.075,0.21043
67.755,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045824,0.125,0.075,0.21018
67.904,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04608,0.125,0.075,0.20992
68.053,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046336,0.125,0.075,0.20966
68.202,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046592,0.125,0.075,0.20941
68.351,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046848,0.125,0.075,0.20915
