"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
20.144,0.02,0.001047,1,0,0,0,-1,1,0.017664,0.125,0.075,0.23834
20.441,0.02,0.001047,1,0,0,0,-1,1,0.01792,0.125,0.075,0.23808
20.738,0.02,0.001047,1,0,0,0,-1,1,0.018176,0.125,0.075,0.23782
21.035,0.02,0.001047,1,0,0,0,-1,1,0.018432,0.125,0.075,0.23757
21.332,0.02,0.001047,1,0,0,0,-1,1,0.018688,0.125,0.075,0.23731
21.63,0.02,0.001047,1,0,0,0,-1,1,0.018944,0.125,0.075,0.23706
21.927,0.02,0.001047,1,0,0,0,-1,1,0.0192,0.125,0.075,0.2368
22.224,0.02,0.001047,1,0,0,0,-1,1,0.019456,0.125,0.075,0.23654
22.521,0.02,0.001047,1,0,0,0,-1,1,0.019712,0.125,0.075,0.23629
22.818,0.02,0.001047,1,0,0,0,-1,1,0.019968,0.125,0.075,0.23603
23.115,0.02,0.001047,1,0,0,0,-1,1,0.020224,0.125,0.075,0.23578
23.412,0.02,0.001047,1,0,0,0,-1,1,0.02048,0.125,0.075,0.23552
23.657,0.02,0.001047,1,0,0,0,-1,1,0.020736,0.125,0.075,0.23526
23.902,0.02,0.001047,1,0,0,0,-1,1,0.020992,0.125,0.075,0.23501
24.147,0.02,0.001047,1,0,0,0,-1,1,0.021248,0.125,0.075,0.23475
24.392,0.02,0.001047,1,0,0,0,-1,1,0.021504,0.125,0.075,0.2345
24.637,0.02,0.001047,1,0,0,0,-1,1,0.02176,0.125,0.075,0.23424
24.882,0.02,0.001047,1,0,0,0,-1,1,0.022016,0.125,0.075,0.23398
25.127,0.02,0.001047,1,0,0,0,-1,1,0.022272,0.125,0.075,0.23373
25.372,0.02,0.001047,1,0,0,0,-1,1,0.022528,0.125,0.075,0.23347
25.617,0.02,0.001047,1,0,0,0,-1,1,0.022784,0.125,0.075,0.23322
25.862,0.02,0.001047,1,0,0,0,-1,1,0.02304,0.125,0.075,0.23296
