11,-36.8648,0.00489983,-0.194954,0.00440299,-0.0444569,0.00451228,-0.194567,-0.0444711,0.00441655,-0.145052,-0.0449636,0.00446791,-0.0444838,0.679051,-0.779051
12,-36.9079,0.00490521,-0.194956,0.00443926,-0.0444903,0.00453902,-0.194591,-0.0445025,0.00445088,-0.14505,-0.0449654,0.00449663,-0.0445116,0.679034,-0.779034
13,-36.9413,0.0049096,-0.194958,0.00446885,-0.0445176,0.00456083,-0.19461,-0.0445281,0.00447888,-0.145047,-0.044967,0.00452005,-0.0445343,0.67902,-0.77902
14,-36.9687,0.00491324,-0.19496,0.00449337,-0.0445402,0.00457891,-0.194626,-0.0445493,0.00450209,-0.145045,-0.0449682,0.00453947,-0.0445531,0.679008,-0.779008
15,-36.9913,0.00491629,-0.194961,0.00451393,-0.0445591,0.00459407,-0.19464,-0.0445671,0.00452154,-0.145044,-0.0449693,0.00455574,-0.0445689,0.678998,-0.778998
16,-37.0103,0.00491886,-0.194963,0.00453132,-0.0445752,0.00460689,-0.194651,-0.0445822,0.004538,-0.145043,-0.0449702,0.00456951,-0.0445822,0.67899,-0.77899
17,-37.0263,0.00492106,-0.194964,0.00454616,-0.0445888,0.00461782,-0.194661,-0.044595,0.00455204,-0.145041,-0.0449709,0.00458125,-0.0445936,0.678983,-0.778983
18,-37.04,0.00492294,-0.194965,0.0045589,-0.0446006,0.00462721,-0.194669,-0.044606,0.00456409,-0.14504,-0.0449716,0.00459133,-0.0446034,0.678977,-0.778977
19,-37.0517,0.00492457,-0.194965,0.0045699,-0.0446107,0.00463532,-0.194676,-0.0446156,0.00457451,-0.14504,-0.0449721,0.00460004,-0.0446118,0.678972,-0.778972
20,-37.0619,0.00492599,-0.194966,0.00457946,-0.0446195,0.00464236,-0.194683,-0.0446238,0.00458356,-0.145039,-0.0449726,0.0046076,-0.0446191,0.678967,-0.778967
21,-37.0707,0.00492722,-0.194967,0.00458781,-0.0446272,0.00464851,-0.194688,-0.0446311,0.00459145,-0.145038,-0.0449731,0.0046142,-0.0446255,0.678963,-0.778963
22,-37.0784,0.0049283,-0.194967,0.00459511,-0.044634,0.0046539,-0.194693,-0.0446374,0.00459836,-0.145038,-0.0449734,0.00461998,-0.0446311,0.678959,-0.778959
23,-37.0851,0.00492925,-0.194968,0.00460154,-0.0446399,0.00465863,-0.194697,-0.044643,0.00460444,-0.145037,-0.0449738,0.00462507,-0.0446361,0.678956,-0.778956
24,-37.0911,0.00493009,-0.194968,0.00460721,-0.0446451,0.00466281,-0.194701,-0.0446479,0.00460981,-0.145037,-0.0449741,0.00462955,-0.0446404,0.678954,-0.778954
25,-37.0963,0.00493083,-0.194968,0.00461222,-0.0446498,0.0046665,-0.194704,-0.0446522,0.00461455,-0.145036,-0.0449743,0.00463352,-0.0446442,0.678951,-0.778951
26,-37.1009,0.00493149,-0.194969,0.00461667,-0.0446539,0.00466978,-0.194707,-0.0446561,0.00461876,-0.145036,-0.0449745,0.00463703,-0.0446476,0.678949,-0.778949
27,-37.105,0.00493207,-0.194969,0.00462062,-0.0446575,0.00467269,-0.19471,-0.0446595,0.00462249,-0.145036,-0.0449747,0.00464016,-0.0446507,0.678947,-0.778947
28,-37.1087,0.00493259,-0.194969,0.00462414,-0.0446607,0.00467528,-0.194712,-0.0446625,0.00462582,-0.145036,-0.0449749,0.00464294,-0.0446534,0.678946,-0.778946
29,-37.1119,0.00493306,-0.194969,0.00462727,-0.0446636,0.0046776,-0.194714,-0.0446652,0.00462879,-0.145035,-0.0449751,0.00464543,-0.0446558,0.678944,-0.778944
30,-37.1148,0.00493347,-0.19497,0.00463008,-0.0446662,0.00467966,-0.194716,-0.0446677,0.00463145,-0.145035,-0.0449752,0.00464765,-0.0446579,0.678943,-0.778943
31,-37.1174,0.00493384,-0.19497,0.00463259,-0.0446685,0.00468151,-0.194718,-0.0446698,0.00463382,-0.145035,-0.0449754,0.00464963,-0.0446599,0.678942,-0.778942
32,-37.1197,0.00493417,-0.19497,0.00463484,-0.0446706,0.00468317,-0.194719,-0.0446718,0.00463595,-0.145035,-0.0449755,0.00465141,-0.0446616,0.67894,-0.77894
33,-37.1218,0.00493447,-0.19497,0.00463686,-0.0446725,0.00468466,-0.19472,-0.0446735,0.00463786,-0.145035,-0.0449756,0.00465301,-0.0446631,0.678939,-0.778939
34,-37.1237,0.00493474,-0.19497,0.00463867,-0.0446742,0.00468599,-0.194722,-0.0446751,0.00463957,-0.145034,-0.0449757,0.00465444,-0.0446645,0.678939,-0.778939
35,-37.1254,0.00493498,-0.19497,0.0046403,-0.0446757,0.00468719,-0.194723,-0.0446765,0.00464111,-0.145034,-0.0449757,0.00465573,-0.0446658,0.678938,-0.778938
36,-37.1269,0.0049352,-0.19497,0.00464176,-0.044677,0.00468827,-0.194724,-0.0446778,0.0046425,-0.145034,-0.0449758,0.00465689,-0.0446669,0.678937,-0.778937
37,-37.1282,0.00493539,-0.194971,0.00464308,-0.0446782,0.00468924,-0.194724,-0.0446789,0.00464375,-0.145034,-0.0449759,0.00465793,-0.0446679,0.678936,-0.778936
38,-37.1294,0.00493557,-0.194971,0.00464427,-0.0446793,0.00469012,-0.194725,-0.04468,0.00464487,-0.145034,-0.044976,0.00465887,-0.0446688,0.678936,-0.778936
39,-37.1305,0.00493572,-0.194971,0.00464534,-0.0446803,0.00469091,-0.194726,-0.0446809,0.00464588,-0.145034,-0.044976,0.00465972,-0.0446696,0.678935,-0.778935
40,-37.1315,0.00493587,-0.194971,0.00464631,-0.0446812,0.00469162,-0.194727,-0.0446817,0.0046468,-0.145034,-0.0449761,0.00466048,-0.0446704,0.678935,-0.778935
41,-37.1324,0.004936,-0.194971,0.00464718,-0.044682,0.00469226,-0.194727,-0.0446825,0.00464762,-0.145034,-0.0449761,0.00466117,-0.044671,0.678935,-0.778935
42,-37.1332,0.00493611,-0.194971,0.00464796,-0.0446827,0.00469284,-0.194728,-0.0446832,0.00464837,-0.145034,-0.0449761,0.00466179,-0.0446716,0.678934,-0.778934
43,-37.134,0.00493622,-0.194971,0.00464868,-0.0446834,0.00469336,-0.194728,-0.0446838,0.00464904,-0.145034,-0.0449762,0.00466235,-0.0446722,0.678934,-0.778934
44,-37.1346,0.00493631,-0.194971,0.00464932,-0.044684,0.00469384,-0.194729,-0.0446843,0.00464965,-0.145034,-0.0449762,0.00466286,-0.0446727,0.678934,-0.778934
45,-37.1352,0.0049364,-0.194971,0.0046499,-0.0446845,0.00469426,-0.194729,-0.0446848,0.0046502,-0.145034,-0.0449762,0.00466332,-0.0446731,0.678933,-0.778933
46,-37.1358,0.00493648,-0.194971,0.00465042,-0.044685,0.00469465,-0.194729,-0.0446853,0.0046507,-0.145034,-0.0449763,0.00466374,-0.0446735,0.678933,-0.778933
47,-37.1362,0.00493655,-0.194971,0.0046509,-0.0446854,0.004695,-0.19473,-0.0446857,0.00465114,-0.145033,-0.0449763,0.00466411,-0.0446739,0.678933,-0.778933
48,-37.1367,0.00493661,-0.194971,0.00465133,-0.0446858,0.00469532,-0.19473,-0.0446861,0.00465155,-0.145033,-0.0449763,0.00466445,-0.0446742,0.678933,-0.778933
49,-37.1328,0.00493606,-0.194971,0.00464758,-0.0446824,0.00469256,-0.194727,-0.0446828,0.00464801,-0.145034,-0.0449761,0.00466149,-0.0446713,0.678934,-0.778934
50,-37.1294,0.00493556,-0.194971,0.00464419,-0.0446792,0.00469007,-0.194725,-0.0446799,0.0046448,-0.145034,-0.0449759,0.00465882,-0.0446688,0.678936,-0.778936
51,-37.1297,0.0049356,-0.194971,0.00464451,-0.0446795,0.00469031,-0.194725,-0.0446802,0.0046451,-0.145034,-0.044976,0.00465907,-0.044669,0.678936,-0.778936
52,-37.13,0.00493565,-0.194971,0.0046448,-0.0446798,0.00469052,-0.194726,-0.0446804,0.00464538,-0.145034,-0.044976,0.0046593,-0.0446692,0.678936,-0.778936
53,-37.1303,0.00493569,-0.194971,0.00464506,-0.0446801,0.00469071,-0.194726,-0.0446806,0.00464563,-0.145034,-0.044976,0.00465951,-0.0446694,0.678936,-0.778936
54,-37.1305,0.00493572,-0.194971,0.0046453,-0.0446803,0.00469089,-0.194726,-0.0446808,0.00464585,-0.145034,-0.044976,0.0046597,-0.0446696,0.678935,-0.778935
55,-37.1307,0.00493575,-0.194971,0.00464552,-0.0446805,0.00469105,-0.194726,-0.044681,0.00464605,-0.145034,-0.044976,0.00465987,-0.0446698,0.678935,-0.778935
56,-37.1309,0.00493578,-0.194971,0.00464571,-0.0446807,0.00469119,-0.194726,-0.0446812,0.00464624,-0.145034,-0.044976,0.00466002,-0.0446699,0.678935,-0.778935
57,-37.1311,0.00493581,-0.194971,0.00464589,-0.0446808,0.00469132,-0.194726,-0.0446814,0.00464641,-0.145034,-0.044976,0.00466016,-0.0446701,0.678935,-0.778935
58,-37.1313,0.00493583,-0.194971,0.00464605,-0.044681,0.00469144,-0.194726,-0.0446815,0.00464656,-0.145034,-0.044976,0.00466028,-0.0446702,0.678935,-0.778935
59,-37.1314,0.00493585,-0.194971,0.00464619,-0.0446811,0.00469154,-0.194726,-0.0446816,0.00464669,-0.145034,-0.044976,0.0046604,-0.0446703,0.678935,-0.778935
60,-37.1316,0.00493587,-0.194971,0.00464632,-0.0446812,0.00469164,-0.194727,-0.0446817,0.00464682,-0.145034,-0.0449761,0.0046605,-0.0446704,0.678935,-0.778935
61,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469173,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.0046606,-0.0446705,0.678935,-0.778935
62,-37.1306,0.00493574,-0.194971,0.00464541,-0.0446804,0.00469097,-0.194726,-0.0446809,0.00464595,-0.145034,-0.044976,0.00465978,-0.0446697,0.678935,-0.778935
63,-37.1307,0.00493575,-0.194971,0.00464551,-0.0446805,0.00469104,-0.194726,-0.044681,0.00464605,-0.145034,-0.044976,0.00465986,-0.0446698,0.678935,-0.778935
64,-37.1308,0.00493576,-0.194971,0.0046456,-0.0446805,0.0046911,-0.194726,-0.0446811,0.00464613,-0.145034,-0.044976,0.00465993,-0.0446698,0.678935,-0.778935
65,-37.1309,0.00493578,-0.194971,0.00464568,-0.0446806,0.00469116,-0.194726,-0.0446812,0.0046462,-0.145034,-0.044976,0.00465999,-0.0446699,0.678935,-0.778935
66,-37.131,0.00493579,-0.194971,0.00464575,-0.0446807,0.00469122,-0.194726,-0.0446812,0.00464627,-0.145034,-0.044976,0.00466005,-0.0446699,0.678935,-0.778935
67,-37.131,0.0049358,-0.194971,0.00464581,-0.0446807,0.00469126,-0.194726,-0.0446813,0.00464633,-0.145034,-0.044976,0.0046601,-0.04467,0.678935,-0.778935
68,-37.1311,0.00493581,-0.194971,0.00464587,-0.0446808,0.00469131,-0.194726,-0.0446813,0.00464639,-0.145034,-0.044976,0.00466015,-0.04467,0.678935,-0.778935
69,-37.1311,0.00493581,-0.194971,0.00464593,-0.0446808,0.00469135,-0.194726,-0.0446814,0.00464644,-0.145034,-0.044976,0.00466019,-0.0446701,0.678935,-0.778935
70,-37.1312,0.00493582,-0.194971,0.00464598,-0.0446809,0.00469138,-0.194726,-0.0446814,0.00464649,-0.145034,-0.044976,0.00466023,-0.0446701,0.678935,-0.778935
71,-37.1312,0.00493583,-0.194971,0.00464602,-0.0446809,0.00469141,-0.194726,-0.0446815,0.00464653,-0.145034,-0.044976,0.00466026,-0.0446702,0.678935,-0.778935
72,-37.1313,0.00493583,-0.194971,0.00464606,-0.044681,0.00469144,-0.194726,-0.0446815,0.00464657,-0.145034,-0.044976,0.00466029,-0.0446702,0.678935,-0.778935
73,-37.1313,0.00493584,-0.194971,0.0046461,-0.044681,0.00469147,-0.194726,-0.0446815,0.0046466,-0.145034,-0.044976,0.00466032,-0.0446702,0.678935,-0.778935
74,-37.1314,0.00493584,-0.194971,0.00464613,-0.044681,0.00469149,-0.194726,-0.0446816,0.00464663,-0.145034,-0.044976,0.00466035,-0.0446702,0.678935,-0.778935
75,-37.1314,0.00493585,-0.194971,0.00464616,-0.0446811,0.00469152,-0.194726,-0.0446816,0.00464666,-0.145034,-0.044976,0.00466037,-0.0446703,0.678935,-0.778935
76,-37.1314,0.00493585,-0.194971,0.00464618,-0.0446811,0.00469154,-0.194726,-0.0446816,0.00464669,-0.145034,-0.044976,0.00466039,-0.0446703,0.678935,-0.778935
77,-37.1314,0.00493585,-0.194971,0.00464621,-0.0446811,0.00469155,-0.194726,-0.0446816,0.00464671,-0.145034,-0.044976,0.00466041,-0.0446703,0.678935,-0.778935
78,-37.1315,0.00493586,-0.194971,0.00464623,-0.0446811,0.00469157,-0.194726,-0.0446817,0.00464673,-0.145034,-0.0449761,0.00466043,-0.0446703,0.678935,-0.778935
79,-37.1315,0.00493586,-0.194971,0.00464625,-0.0446811,0.00469158,-0.194727,-0.0446817,0.00464675,-0.145034,-0.0449761,0.00466044,-0.0446703,0.678935,-0.778935
80,-37.1315,0.00493586,-0.194971,0.00464627,-0.0446812,0.0046916,-0.194727,-0.0446817,0.00464677,-0.145034,-0.0449761,0.00466046,-0.0446703,0.678935,-0.778935
81,-37.1315,0.00493587,-0.194971,0.00464629,-0.0446812,0.00469161,-0.194727,-0.0446817,0.00464678,-0.145034,-0.0449761,0.00466047,-0.0446704,0.678935,-0.778935
82,-37.1315,0.00493587,-0.194971,0.0046463,-0.0446812,0.00469162,-0.194727,-0.0446817,0.00464679,-0.145034,-0.0449761,0.00466048,-0.0446704,0.678935,-0.778935
83,-37.1315,0.00493587,-0.194971,0.00464631,-0.0446812,0.00469163,-0.194727,-0.0446817,0.00464681,-0.145034,-0.0449761,0.00466049,-0.0446704,0.678935,-0.778935
84,-37.1316,0.00493587,-0.194971,0.00464633,-0.0446812,0.00469164,-0.194727,-0.0446817,0.00464682,-0.145034,-0.0449761,0.0046605,-0.0446704,0.678935,-0.778935
85,-37.1316,0.00493587,-0.194971,0.00464634,-0.0446812,0.00469165,-0.194727,-0.0446817,0.00464683,-0.145034,-0.0449761,0.00466051,-0.0446704,0.678935,-0.778935
86,-37.1316,0.00493588,-0.194971,0.00464635,-0.0446812,0.00469166,-0.194727,-0.0446818,0.00464684,-0.145034,-0.0449761,0.00466052,-0.0446704,0.678935,-0.778935
87,-37.1316,0.00493588,-0.194971,0.00464636,-0.0446812,0.00469166,-0.194727,-0.0446818,0.00464685,-0.145034,-0.0449761,0.00466053,-0.0446704,0.678935,-0.778935
88,-37.1316,0.00493588,-0.194971,0.00464636,-0.0446813,0.00469167,-0.194727,-0.0446818,0.00464686,-0.145034,-0.0449761,0.00466053,-0.0446704,0.678935,-0.778935
89,-37.1316,0.00493588,-0.194971,0.00464637,-0.0446813,0.00469167,-0.194727,-0.0446818,0.00464686,-0.145034,-0.0449761,0.00466054,-0.0446704,0.678935,-0.778935
90,-37.1316,0.00493588,-0.194971,0.00464638,-0.0446813,0.00469168,-0.194727,-0.0446818,0.00464687,-0.145034,-0.0449761,0.00466054,-0.0446704,0.678935,-0.778935
91,-37.1316,0.00493588,-0.194971,0.00464638,-0.0446813,0.00469168,-0.194727,-0.0446818,0.00464687,-0.145034,-0.0449761,0.00466055,-0.0446704,0.678935,-0.778935
92,-37.1316,0.00493588,-0.194971,0.00464639,-0.0446813,0.00469169,-0.194727,-0.0446818,0.00464688,-0.145034,-0.0449761,0.00466055,-0.0446704,0.678935,-0.778935
93,-37.1316,0.00493588,-0.194971,0.0046464,-0.0446813,0.00469169,-0.194727,-0.0446818,0.00464688,-0.145034,-0.0449761,0.00466056,-0.0446704,0.678935,-0.778935
94,-37.1316,0.00493588,-0.194971,0.0046464,-0.0446813,0.00469169,-0.194727,-0.0446818,0.00464689,-0.145034,-0.0449761,0.00466056,-0.0446704,0.678935,-0.778935
95,-37.1316,0.00493588,-0.194971,0.0046464,-0.0446813,0.0046917,-0.194727,-0.0446818,0.00464689,-0.145034,-0.0449761,0.00466056,-0.0446704,0.678935,-0.778935
96,-37.1316,0.00493588,-0.194971,0.00464641,-0.0446813,0.0046917,-0.194727,-0.0446818,0.0046469,-0.145034,-0.0449761,0.00466057,-0.0446704,0.678935,-0.778935
97,-37.1316,0.00493588,-0.194971,0.00464641,-0.0446813,0.0046917,-0.194727,-0.0446818,0.0046469,-0.145034,-0.0449761,0.00466057,-0.0446705,0.678935,-0.778935
98,-37.1316,0.00493588,-0.194971,0.00464641,-0.0446813,0.0046917,-0.194727,-0.0446818,0.0046469,-0.145034,-0.0449761,0.00466057,-0.0446705,0.678935,-0.778935
99,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.0046469,-0.145034,-0.0449761,0.00466057,-0.0446705,0.678935,-0.778935
100,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
101,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
102,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
103,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
104,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
105,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
106,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
107,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
108,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
109,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
110,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
111,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
112,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
113,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
114,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
115,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
116,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
117,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
118,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
119,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
120,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
121,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
122,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
123,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
124,-37.1317,0.00493589,-0.194971,0.00464644,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464693,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
125,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
126,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
127,-37.1317,0.00493589,-0.194971,0.00464642,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
128,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464691,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
129,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469171,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
130,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466058,-0.0446705,0.678935,-0.778935
131,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
132,-37.1317,0.00493589,-0.194971,0.00464643,-0.0446813,0.00469172,-0.194727,-0.0446818,0.00464692,-0.145034,-0.0449761,0.00466059,-0.0446705,0.678935,-0.778935
